,title,price,link
98,"ASUS Vivobook Go 14 (2023) Thin & Light Laptop,AMD Ryzen 5 7520U, 14-inch (35.56 cm) FHD, (8GB RAM/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Silver/1.38 kg), E1404FA-NK521WS  ","37,890",https://amazon.in//ASUS-Vivobook-14-inch-Windows-E1404FA-NK521WS/dp/B0BVMM9CW5/ref=sr_1_131?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.VeY76m6T6Uh1hJvswSLGb6VfJ1QNTcCvP2Tx0q2Si7RORNdPmlzSSmKsmSt3hUb-VFqAY1y7VbSq2efzfyzsRyi360_EBPJjp-jFdc80VDa-2fYJfR_aU6Y_kq_e3g57-NkucDp7m_Z2DNQKCaC5JLz0BB8kOpA0KR_mskkI37C8wtMogAJcsNxnNxcrfujI1XpTiwccwBLYyMAIi8U65Sec9yEWf0zZT6GzAjCyCow.uNu45l1OOdklP4K5In0GrJ6V3IseVE9Huy3EFUNtjc8&dib_tag=se&keywords=laptop&qid=1725434374&sprefix=laptop%2Caps%2C239&sr=8-131
99,"ASUS Vivobook 16X, 16"" (40.64cm) WUXGA 16:10 60 Hz, Intel Core i5-12500H, Creator Laptop (16GB DDR4/512GB SSD/NVIDIA GeForce RTX 2050/Win 11/Office 2021/Indie Black/1.8 Kg), K3605ZF-MBN545WS  ","69,990",https://amazon.in//ASUS-Vivobook-40-64cm-WUXGA-K3605ZF-MBN545WS/dp/B09TB4Y7SN/ref=sr_1_132?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.VeY76m6T6Uh1hJvswSLGb6VfJ1QNTcCvP2Tx0q2Si7RORNdPmlzSSmKsmSt3hUb-VFqAY1y7VbSq2efzfyzsRyi360_EBPJjp-jFdc80VDa-2fYJfR_aU6Y_kq_e3g57-NkucDp7m_Z2DNQKCaC5JLz0BB8kOpA0KR_mskkI37C8wtMogAJcsNxnNxcrfujI1XpTiwccwBLYyMAIi8U65Sec9yEWf0zZT6GzAjCyCow.uNu45l1OOdklP4K5In0GrJ6V3IseVE9Huy3EFUNtjc8&dib_tag=se&keywords=laptop&qid=1725434374&sprefix=laptop%2Caps%2C239&sr=8-132
100,"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon Graphics, 720p HD Camera, Backlit KB, Thin & Light (Win 11, MSO 2021, Silver, 1.69 kg), eq2182AU/eq2305au  ","41,525",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3NzE3MDc3MjExODI5MDg0OjE3MjU0MzQzNzQ6c3BfYnRmOjMwMDIxNDUwNDQyNzMzMjo6MDo6&url=%2FHP-15-6-inches-Micro-Edge-Anti-Glare-15s-eq2182AU%2Fdp%2FB0B4N77Y34%2Fref%3Dsr_1_133_sspa%3Fcrid%3D2XY1OKBWIK0FH%26dib%3DeyJ2IjoiMSJ9.VeY76m6T6Uh1hJvswSLGb6VfJ1QNTcCvP2Tx0q2Si7RORNdPmlzSSmKsmSt3hUb-VFqAY1y7VbSq2efzfyzsRyi360_EBPJjp-jFdc80VDa-2fYJfR_aU6Y_kq_e3g57-NkucDp7m_Z2DNQKCaC5JLz0BB8kOpA0KR_mskkI37C8wtMogAJcsNxnNxcrfujI1XpTiwccwBLYyMAIi8U65Sec9yEWf0zZT6GzAjCyCow.uNu45l1OOdklP4K5In0GrJ6V3IseVE9Huy3EFUNtjc8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725434374%26sprefix%3Dlaptop%252Caps%252C239%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
101,"Acer Aspire 3 Intel Core i3-1215U Processor Laptop with 35.56 cm (14"") Full HD LED-Backlit IPS Display (8 GB RAM/512 GB SSD/Wifi 6/Intel Graphics/Win11 Home/65W) A324-51, Steel Gray, 1.45KG  ","29,690",https://amazon.in//Acer-i3-1215U-Processor-LED-Backlit-A324-51/dp/B0D817J16G/ref=sr_1_15?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.xs080xlztH2YMlhp2jP0k5oWtWcdPBPWNaNdaPkXvBBcHmZvn4lyYvqHoWDH1Sc0d015FXCXJBuT7Kfv74Z87S-FvWVfV4DpyjoVTSByw6lvADbxJiSn_snSPx2tl-uWph7kZ7CfY9lU0dSc7sApWwNjwi7uaOHLW4J8-dO_5nrDdNioSyLQtekNPM-MmkO9jqn-DH3gSGEj-ElcNcTrHWT9NkX1IMNLtcndd19AlYc.BJEm9X5B-o3mOxgX9BZc29NnWbJNcXbVK7b80UQePAM&dib_tag=se&keywords=laptop&qid=1725434340&sprefix=laptop%2Caps%2C239&sr=8-15
102,"HP Pavilion 15, AMD Ryzen 7 5700U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 1TB SSD, AMD Radeon Graphics, FPR, 720p HD Camera, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.75 kg), eh1147AU  ","56,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3NzE3MDc3MjExODI5MDg0OjE3MjU0MzQzNzQ6c3BfYnRmOjMwMDI3NTg4MjAwMjQzMjo6MDo6&url=%2FHP-Pavilion-15-6-inch-graphics-eh1147AU%2Fdp%2FB0CTHYJH41%2Fref%3Dsr_1_134_sspa%3Fcrid%3D2XY1OKBWIK0FH%26dib%3DeyJ2IjoiMSJ9.VeY76m6T6Uh1hJvswSLGb6VfJ1QNTcCvP2Tx0q2Si7RORNdPmlzSSmKsmSt3hUb-VFqAY1y7VbSq2efzfyzsRyi360_EBPJjp-jFdc80VDa-2fYJfR_aU6Y_kq_e3g57-NkucDp7m_Z2DNQKCaC5JLz0BB8kOpA0KR_mskkI37C8wtMogAJcsNxnNxcrfujI1XpTiwccwBLYyMAIi8U65Sec9yEWf0zZT6GzAjCyCow.uNu45l1OOdklP4K5In0GrJ6V3IseVE9Huy3EFUNtjc8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725434374%26sprefix%3Dlaptop%252Caps%252C239%26sr%3D8-134-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
103,"Primebook S Wifi, 2024(NEW) Android Based MediaTek MT8183 - (PrimeOS) Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C) (4GB/128GB eMMC Storage)  ","13,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3ODkzNDcyODY1MzMwMzkwOjE3MjU0MzQzNzg6c3BfYXRmX25leHQ6MzAwMjEzNjczMDYzMzMyOjowOjo&url=%2FPrimebook-Android-Based-MediaTek-MT8183%2Fdp%2FB0D2Y4KLGN%2Fref%3Dsr_1_129_sspa%3Fcrid%3D2XY1OKBWIK0FH%26dib%3DeyJ2IjoiMSJ9.22Et38WbOSlF0cE86DzVqw8xNSe_qnJ4mn4n5BhnSeTE3LqP_EvE1295i8_PLGxH42mz2VAfJUcEJd-GDv7EzDcr94f_cusNAlJYgAn5MTOuY6ppQoftJZ6DyT9xorv5bf6yixIls-WMA2GAk7gpA41oyD8wpIJMteFRBNn9cLjzWxXStlrQ4YmwdEYDE2meYV9avoSjEGDFAxF7-s4VyN7dN4u1wWf892pnDtZrDDY.hrBz6rYGr8OIr6h_VJxkokjjBQp3ELy3d8Y31GO46dA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725434378%26sprefix%3Dlaptop%252Caps%252C239%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
104,"ZEBRONICS PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180Â° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Blue, 1.76 Kg  ","34,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3ODkzNDcyODY1MzMwMzkwOjE3MjU0MzQzNzg6c3BfYXRmX25leHQ6MzAwMDY3NDEwODgxMDMyOjowOjo&url=%2FZEBRONICS-4S-Processor-8GB-Blue%2Fdp%2FB0CJ71TG7X%2Fref%3Dsr_1_130_sspa%3Fcrid%3D2XY1OKBWIK0FH%26dib%3DeyJ2IjoiMSJ9.22Et38WbOSlF0cE86DzVqw8xNSe_qnJ4mn4n5BhnSeTE3LqP_EvE1295i8_PLGxH42mz2VAfJUcEJd-GDv7EzDcr94f_cusNAlJYgAn5MTOuY6ppQoftJZ6DyT9xorv5bf6yixIls-WMA2GAk7gpA41oyD8wpIJMteFRBNn9cLjzWxXStlrQ4YmwdEYDE2meYV9avoSjEGDFAxF7-s4VyN7dN4u1wWf892pnDtZrDDY.hrBz6rYGr8OIr6h_VJxkokjjBQp3ELy3d8Y31GO46dA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725434378%26sprefix%3Dlaptop%252Caps%252C239%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
105,"Samsung Galaxy Book4 (Gray, 16GB RAM, 512GB SSD) | 15.6"" Full HD Screen | Intel Core i5 1335U Processor | Windows 11 Home | MS Office 2021 | Fingerprint Reader | Intel Iris XE Graphics | RJ45 LAN Port  ","62,990",https://amazon.in//Samsung-Processor-Windows-Fingerprint-Graphics/dp/B0D143SJ9R/ref=sr_1_131?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.22Et38WbOSlF0cE86DzVqw8xNSe_qnJ4mn4n5BhnSeTE3LqP_EvE1295i8_PLGxH42mz2VAfJUcEJd-GDv7EzDcr94f_cusNAlJYgAn5MTOuY6ppQoftJZ6DyT9xorv5bf6yixIls-WMA2GAk7gpA41oyD8wpIJMteFRBNn9cLjzWxXStlrQ4YmwdEYDE2meYV9avoSjEGDFAxF7-s4VyN7dN4u1wWf892pnDtZrDDY.hrBz6rYGr8OIr6h_VJxkokjjBQp3ELy3d8Y31GO46dA&dib_tag=se&keywords=laptop&qid=1725434378&sprefix=laptop%2Caps%2C239&sr=8-131
106,"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/HD Camera/1 Year ADP Free/Grey/1.6Kg), 82R400BRIN  ","35,990",https://amazon.in//Lenovo-IdeaPad-39-62cm-Windows-82R400BGIN/dp/B09MM58Y7Q/ref=sr_1_132?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.22Et38WbOSlF0cE86DzVqw8xNSe_qnJ4mn4n5BhnSeTE3LqP_EvE1295i8_PLGxH42mz2VAfJUcEJd-GDv7EzDcr94f_cusNAlJYgAn5MTOuY6ppQoftJZ6DyT9xorv5bf6yixIls-WMA2GAk7gpA41oyD8wpIJMteFRBNn9cLjzWxXStlrQ4YmwdEYDE2meYV9avoSjEGDFAxF7-s4VyN7dN4u1wWf892pnDtZrDDY.hrBz6rYGr8OIr6h_VJxkokjjBQp3ELy3d8Y31GO46dA&dib_tag=se&keywords=laptop&qid=1725434378&sprefix=laptop%2Caps%2C239&sr=8-132
107,"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 7535HS 15.6"" (39.62cm) FHD IPS 120Hz Gaming Laptop (16GB/512GB SSD/Win11/Office 2021/NVIDIA RTX 3050 6GB/Alexa/3 Month Game Pass/Onyx Grey/2.3Kg), 82SB00QKIN  ","64,990",https://amazon.in//Lenovo-IdeaPad-Gaming-39-62cm-82SB00QKIN/dp/B0D8HW13XP/ref=sr_1_133?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.22Et38WbOSlF0cE86DzVqw8xNSe_qnJ4mn4n5BhnSeTE3LqP_EvE1295i8_PLGxH42mz2VAfJUcEJd-GDv7EzDcr94f_cusNAlJYgAn5MTOuY6ppQoftJZ6DyT9xorv5bf6yixIls-WMA2GAk7gpA41oyD8wpIJMteFRBNn9cLjzWxXStlrQ4YmwdEYDE2meYV9avoSjEGDFAxF7-s4VyN7dN4u1wWf892pnDtZrDDY.hrBz6rYGr8OIr6h_VJxkokjjBQp3ELy3d8Y31GO46dA&dib_tag=se&keywords=laptop&qid=1725434378&sprefix=laptop%2Caps%2C239&sr=8-133
108,"ASUS Vivobook Go 15 (2023), Intel Core i3-N305, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Backlit KB/Silver/1.63 kg), E1504GA-NJ321WS  ","33,500",https://amazon.in//ASUS-Vivobook-Integrated-Graphics-E1504GA-NJ321WS/dp/B0C1GGZYS5/ref=sr_1_134?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.22Et38WbOSlF0cE86DzVqw8xNSe_qnJ4mn4n5BhnSeTE3LqP_EvE1295i8_PLGxH42mz2VAfJUcEJd-GDv7EzDcr94f_cusNAlJYgAn5MTOuY6ppQoftJZ6DyT9xorv5bf6yixIls-WMA2GAk7gpA41oyD8wpIJMteFRBNn9cLjzWxXStlrQ4YmwdEYDE2meYV9avoSjEGDFAxF7-s4VyN7dN4u1wWf892pnDtZrDDY.hrBz6rYGr8OIr6h_VJxkokjjBQp3ELy3d8Y31GO46dA&dib_tag=se&keywords=laptop&qid=1725434378&sprefix=laptop%2Caps%2C239&sr=8-134
109,"HP Laptop 14s, 12th Gen Intel Core i3-1215U, 14-inch (35.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.46 kg), dy5008TU  ","36,990",https://amazon.in//HP-i3-1215U-Graphics-Speakers-dy5008TU/dp/B0BZS88YPT/ref=sr_1_135?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.22Et38WbOSlF0cE86DzVqw8xNSe_qnJ4mn4n5BhnSeTE3LqP_EvE1295i8_PLGxH42mz2VAfJUcEJd-GDv7EzDcr94f_cusNAlJYgAn5MTOuY6ppQoftJZ6DyT9xorv5bf6yixIls-WMA2GAk7gpA41oyD8wpIJMteFRBNn9cLjzWxXStlrQ4YmwdEYDE2meYV9avoSjEGDFAxF7-s4VyN7dN4u1wWf892pnDtZrDDY.hrBz6rYGr8OIr6h_VJxkokjjBQp3ELy3d8Y31GO46dA&dib_tag=se&keywords=laptop&qid=1725434378&sprefix=laptop%2Caps%2C239&sr=8-135
110,"MSI Modern 15, Intel 13th Gen. i5-1335U, 40CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe Graphics/Classic Black/1.7Kg), B13M-289IN  ","45,990",https://amazon.in//MSI-Modern-15-i5-1335U-B13M-289IN/dp/B0BX9MXTT2/ref=sr_1_136?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.22Et38WbOSlF0cE86DzVqw8xNSe_qnJ4mn4n5BhnSeTE3LqP_EvE1295i8_PLGxH42mz2VAfJUcEJd-GDv7EzDcr94f_cusNAlJYgAn5MTOuY6ppQoftJZ6DyT9xorv5bf6yixIls-WMA2GAk7gpA41oyD8wpIJMteFRBNn9cLjzWxXStlrQ4YmwdEYDE2meYV9avoSjEGDFAxF7-s4VyN7dN4u1wWf892pnDtZrDDY.hrBz6rYGr8OIr6h_VJxkokjjBQp3ELy3d8Y31GO46dA&dib_tag=se&keywords=laptop&qid=1725434378&sprefix=laptop%2Caps%2C239&sr=8-136
111,"Acer [Smartchoice] Aspire Lite AMD Ryzen 7 5700U Premium Thin and Light Laptop (Windows 11 Home/16 GB RAM/512 GB SSD/MSO) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","43,990",https://amazon.in//Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTLXMMC/ref=sr_1_137?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.22Et38WbOSlF0cE86DzVqw8xNSe_qnJ4mn4n5BhnSeTE3LqP_EvE1295i8_PLGxH42mz2VAfJUcEJd-GDv7EzDcr94f_cusNAlJYgAn5MTOuY6ppQoftJZ6DyT9xorv5bf6yixIls-WMA2GAk7gpA41oyD8wpIJMteFRBNn9cLjzWxXStlrQ4YmwdEYDE2meYV9avoSjEGDFAxF7-s4VyN7dN4u1wWf892pnDtZrDDY.hrBz6rYGr8OIr6h_VJxkokjjBQp3ELy3d8Y31GO46dA&dib_tag=se&keywords=laptop&qid=1725434378&sprefix=laptop%2Caps%2C239&sr=8-137
112,"Lenovo V15 G2 15.6"" FHD Anti-Glare Business Laptop, Intel Celeron N4500, 8GB RAM, 256 SSD, Intel UHD Graphics, HD Camera, HD Audio, Wi-Fi, Bluetooth, Windows 11, Black,  ","22,490",https://amazon.in//Lenovo-V15-G2-Anti-Glare-Bluetooth/dp/B0CVTJSWV1/ref=sr_1_3?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.xs080xlztH2YMlhp2jP0k5oWtWcdPBPWNaNdaPkXvBBcHmZvn4lyYvqHoWDH1Sc0d015FXCXJBuT7Kfv74Z87S-FvWVfV4DpyjoVTSByw6lvADbxJiSn_snSPx2tl-uWph7kZ7CfY9lU0dSc7sApWwNjwi7uaOHLW4J8-dO_5nrDdNioSyLQtekNPM-MmkO9jqn-DH3gSGEj-ElcNcTrHWT9NkX1IMNLtcndd19AlYc.BJEm9X5B-o3mOxgX9BZc29NnWbJNcXbVK7b80UQePAM&dib_tag=se&keywords=laptop&qid=1725434340&sprefix=laptop%2Caps%2C239&sr=8-3
113,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.69 kg), eq2212AU  ","32,000",https://amazon.in//HP-Anti-Glare-Graphics-15s-eq2212AU/dp/B0BQN2HV46/ref=sr_1_16?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.xs080xlztH2YMlhp2jP0k5oWtWcdPBPWNaNdaPkXvBBcHmZvn4lyYvqHoWDH1Sc0d015FXCXJBuT7Kfv74Z87S-FvWVfV4DpyjoVTSByw6lvADbxJiSn_snSPx2tl-uWph7kZ7CfY9lU0dSc7sApWwNjwi7uaOHLW4J8-dO_5nrDdNioSyLQtekNPM-MmkO9jqn-DH3gSGEj-ElcNcTrHWT9NkX1IMNLtcndd19AlYc.BJEm9X5B-o3mOxgX9BZc29NnWbJNcXbVK7b80UQePAM&dib_tag=se&keywords=laptop&qid=1725434340&sprefix=laptop%2Caps%2C239&sr=8-16
114,"ASUS Vivobook 15 Thin and Light Laptop,Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, (16GB RAM/512GB/Win11/Office 2021/Blue/1.7 kg), X1502ZA-EJ541WS  ","53,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ541WS/dp/B0C7H6SSC8/ref=sr_1_138?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.22Et38WbOSlF0cE86DzVqw8xNSe_qnJ4mn4n5BhnSeTE3LqP_EvE1295i8_PLGxH42mz2VAfJUcEJd-GDv7EzDcr94f_cusNAlJYgAn5MTOuY6ppQoftJZ6DyT9xorv5bf6yixIls-WMA2GAk7gpA41oyD8wpIJMteFRBNn9cLjzWxXStlrQ4YmwdEYDE2meYV9avoSjEGDFAxF7-s4VyN7dN4u1wWf892pnDtZrDDY.hrBz6rYGr8OIr6h_VJxkokjjBQp3ELy3d8Y31GO46dA&dib_tag=se&keywords=laptop&qid=1725434378&sprefix=laptop%2Caps%2C239&sr=8-138
115,"MSI Thin 15, Intel 12th Gen. Core i7-12650H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050,GDDR6 4GB/Cosmos Gray/1.86Kg), B12UC-1691IN  ","64,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3ODkzNDcyODY1MzMwMzkwOjE3MjU0MzQzNzg6c3BfbXRmOjMwMDI0NjA4OTY2MDgzMjo6MDo6&url=%2FMSI-i7-12650H-Windows-GeForce-B12UC-1691IN%2Fdp%2FB0CV9J1QSJ%2Fref%3Dsr_1_139_sspa%3Fcrid%3D2XY1OKBWIK0FH%26dib%3DeyJ2IjoiMSJ9.22Et38WbOSlF0cE86DzVqw8xNSe_qnJ4mn4n5BhnSeTE3LqP_EvE1295i8_PLGxH42mz2VAfJUcEJd-GDv7EzDcr94f_cusNAlJYgAn5MTOuY6ppQoftJZ6DyT9xorv5bf6yixIls-WMA2GAk7gpA41oyD8wpIJMteFRBNn9cLjzWxXStlrQ4YmwdEYDE2meYV9avoSjEGDFAxF7-s4VyN7dN4u1wWf892pnDtZrDDY.hrBz6rYGr8OIr6h_VJxkokjjBQp3ELy3d8Y31GO46dA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725434378%26sprefix%3Dlaptop%252Caps%252C239%26sr%3D8-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
116,"Dell Vostro 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 16GB DDR4 & 512GB SSD, 15.6""(39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg  ","55,000",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3ODkzNDcyODY1MzMwMzkwOjE3MjU0MzQzNzg6c3BfbXRmOjMwMDI2NDEzNDY2NjkzMjo6MDo6&url=%2FDell-Generation-i5-1334U-Processor-39-62cm%2Fdp%2FB0D46QQHW6%2Fref%3Dsr_1_140_sspa%3Fcrid%3D2XY1OKBWIK0FH%26dib%3DeyJ2IjoiMSJ9.22Et38WbOSlF0cE86DzVqw8xNSe_qnJ4mn4n5BhnSeTE3LqP_EvE1295i8_PLGxH42mz2VAfJUcEJd-GDv7EzDcr94f_cusNAlJYgAn5MTOuY6ppQoftJZ6DyT9xorv5bf6yixIls-WMA2GAk7gpA41oyD8wpIJMteFRBNn9cLjzWxXStlrQ4YmwdEYDE2meYV9avoSjEGDFAxF7-s4VyN7dN4u1wWf892pnDtZrDDY.hrBz6rYGr8OIr6h_VJxkokjjBQp3ELy3d8Y31GO46dA%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725434378%26sprefix%3Dlaptop%252Caps%252C239%26sr%3D8-140-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
117,"Dell [Smartchoice] Inspiron 5430 Thin & Light Laptop, 13th Gen Intel Core i7-1360P/16GB/1TB SSD/14.0"" (35.56cm) FHD+ WVA 250 nits/Backlit KB + FPR/Windows 11 + MSO'21/15 Month McAfee/Silver/1.59kg  ","80,990",https://amazon.in//Dell-Inspiron-5430-i7-1360P-Processor/dp/B0C91QWF1X/ref=sr_1_141?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.22Et38WbOSlF0cE86DzVqw8xNSe_qnJ4mn4n5BhnSeTE3LqP_EvE1295i8_PLGxH42mz2VAfJUcEJd-GDv7EzDcr94f_cusNAlJYgAn5MTOuY6ppQoftJZ6DyT9xorv5bf6yixIls-WMA2GAk7gpA41oyD8wpIJMteFRBNn9cLjzWxXStlrQ4YmwdEYDE2meYV9avoSjEGDFAxF7-s4VyN7dN4u1wWf892pnDtZrDDY.hrBz6rYGr8OIr6h_VJxkokjjBQp3ELy3d8Y31GO46dA&dib_tag=se&keywords=laptop&qid=1725434378&sprefix=laptop%2Caps%2C239&sr=8-141
118,"Lenovo IdeaPad Slim 5 13th Gen Intel Core i5 13500H 16"" (40.6cm) 2.5K IPS 350Nits Laptop (16GB/1TB SSD/Win 11/Office 2021/Backlit KB/FHD 1080p Camera/Alexa/3 Month Game Pass/Grey/1.89Kg), 82XF0077IN  ","73,490",https://amazon.in//Lenovo-IdeaPad-350Nits-Backlit-82XF0077IN/dp/B0CNK232CB/ref=sr_1_142?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.22Et38WbOSlF0cE86DzVqw8xNSe_qnJ4mn4n5BhnSeTE3LqP_EvE1295i8_PLGxH42mz2VAfJUcEJd-GDv7EzDcr94f_cusNAlJYgAn5MTOuY6ppQoftJZ6DyT9xorv5bf6yixIls-WMA2GAk7gpA41oyD8wpIJMteFRBNn9cLjzWxXStlrQ4YmwdEYDE2meYV9avoSjEGDFAxF7-s4VyN7dN4u1wWf892pnDtZrDDY.hrBz6rYGr8OIr6h_VJxkokjjBQp3ELy3d8Y31GO46dA&dib_tag=se&keywords=laptop&qid=1725434378&sprefix=laptop%2Caps%2C239&sr=8-142
119,"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 Kg), E1504FA-NJ541WS  ","43,730",https://amazon.in//ASUS-Vivobook-Integrated-Graphics-E1504FA-NJ541WS/dp/B0BQSH511C/ref=sr_1_143?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.22Et38WbOSlF0cE86DzVqw8xNSe_qnJ4mn4n5BhnSeTE3LqP_EvE1295i8_PLGxH42mz2VAfJUcEJd-GDv7EzDcr94f_cusNAlJYgAn5MTOuY6ppQoftJZ6DyT9xorv5bf6yixIls-WMA2GAk7gpA41oyD8wpIJMteFRBNn9cLjzWxXStlrQ4YmwdEYDE2meYV9avoSjEGDFAxF7-s4VyN7dN4u1wWf892pnDtZrDDY.hrBz6rYGr8OIr6h_VJxkokjjBQp3ELy3d8Y31GO46dA&dib_tag=se&keywords=laptop&qid=1725434378&sprefix=laptop%2Caps%2C239&sr=8-143
120,"HP Victus Gaming Laptop, 12th Gen Intel Core i5-12450H,4GB RTX 2050 GPU,15.6-inch(39.6 cm),FHD,IPS,144Hz,16GB DDR4,512GB SSD,Backlit KB,MSO,B&O,9ms Response time(Blue, 2.29 kg),fa1373TX/fa1227TX  ","58,841",https://amazon.in//HP-i5-12450H-15-6-inch-Response-fa1373TX/dp/B0D2DDJ6PJ/ref=sr_1_144?crid=2XY1OKBWIK0FH&dib=eyJ2IjoiMSJ9.22Et38WbOSlF0cE86DzVqw8xNSe_qnJ4mn4n5BhnSeTE3LqP_EvE1295i8_PLGxH42mz2VAfJUcEJd-GDv7EzDcr94f_cusNAlJYgAn5MTOuY6ppQoftJZ6DyT9xorv5bf6yixIls-WMA2GAk7gpA41oyD8wpIJMteFRBNn9cLjzWxXStlrQ4YmwdEYDE2meYV9avoSjEGDFAxF7-s4VyN7dN4u1wWf892pnDtZrDDY.hrBz6rYGr8OIr6h_VJxkokjjBQp3ELy3d8Y31GO46dA&dib_tag=se&keywords=laptop&qid=1725434378&sprefix=laptop%2Caps%2C239&sr=8-144
